floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_15,exit_door_8,356.8606744661329,669.269119345813,669.269119345813,226.34486961272174,0.5332095328332968,0.5332095328332968,2.9568557064754284
FF part 2up,room_15,exit_door_9,1890.906590822529,1002.6904755831237,,649.1301872506008,1.885832803710293,,1.5446677650750338
FF part 2up,room_15,exit_door_10,1587.1676652029041,949.1513703397221,949.1513703397221,679.9036696473994,1.672196569273057,1.672196569273057,1.3960086005006498
FF part 2up,room_16,exit_door_1,2760.0443916548393,1082.3473298326153,,983.9650654367766,2.550054234514238,,1.0999855257586482
FF part 2up,room_16,exit_door_2,2772.9760021554644,1268.2497833620564,2394.2539674441646,995.1915644738956,2.1864588809977685,1.1581795581675827,1.2743775456261148
FF part 2up,room_16,exit_door_3,2678.8679111761044,1270.6559876977176,,1000.9626616412822,2.108255843526858,,1.2694339523256724
FF part 2up,room_16,exit_door_4,2561.804935464078,874.3473298326152,,799.6438269629798,2.9299625538451743,,1.0934209711258034
FF part 2up,room_16,exit_door_5,2642.1233937718084,948.3473298326152,,864.0146121449567,2.7860292433555407,,1.097605661411557
FF part 2up,room_16,exit_door_6,2489.7504476831973,771.8620484583765,,713.9371470934959,3.2256417486206534,,1.0811344550436943
FF part 2up,room_16,exit_door_7,2102.254228075336,496.09754647055865,,495.18506641456787,4.237582392881469,,1.001842705117498
FF part 2up,room_16,exit_door_8,2500.5670299220765,1182.9604614807117,2213.401153701778,1079.7588851220444,2.1138213079346,1.1297396433267557,1.0955783534460126
FF part 2up,room_16,exit_door_9,1868.4103168727224,589.9655121145938,,596.1931314599321,3.1669822701598966,,0.9895543591217021
FF part 2up,room_16,exit_door_10,1564.6713912530975,595.9898987322346,1409.0580079512706,587.3084794211642,2.6253320644886813,1.1104378829144756,1.0147817026575652
FF part 2up,room_16,room_27,464.926483950688,279.74011537017753,279.74011537017753,242.1672975444868,1.6619943240369908,1.6619943240369908,1.1551523191061275
FF part 2up,room_17,exit_door_1,850.1218437108757,981.6854249492405,,613.4176798886709,0.8659819348492747,,1.600353979245278
FF part 2up,room_17,exit_door_2,740.8621456553911,768.6072144624375,857.9453095790625,427.9512238561773,0.9639021488674795,0.8635307371968542,1.796015928022548
FF part 2up,room_17,exit_door_3,646.7540546760308,794.8326112068542,,460.41747360411944,0.8136984385857237,,1.7263302476010602
FF part 2up,room_17,exit_door_4,1085.724383286176,1199.9108216936572,,775.7526989962716,0.9048375626396062,,1.546769767280467
FF part 2up,room_17,exit_door_5,1006.0428415939066,1125.9108216936572,,714.1101105571885,0.8935368789515331,,1.576662765375439
FF part 2up,room_17,exit_door_6,1173.6698955052952,1299.9108216936572,,858.5733806728462,0.9028849332726668,,1.5140357841923122
FF part 2up,room_17,exit_door_7,1605.5849308669772,1311.9108216936572,,967.2136527158826,1.2238521889728686,,1.3563816205549664
FF part 2up,room_17,exit_door_8,468.4531734220026,660.1808075912443,660.1808075912443,315.6917008728611,0.7095831445497712,0.7095831445497712,2.0912200281664033
FF part 2up,room_17,exit_door_9,1891.732458896809,993.6021638285549,,746.6768042466566,1.9039133848174927,,1.3306991166426125
FF part 2up,room_17,exit_door_10,1587.993533277184,940.0630585851534,940.0630585851534,768.1661604106237,1.6892415022319904,1.6892415022319904,1.2237756712462342
FF part 2up,room_18,exit_door_1,2532.4805254832827,1058.4507934888325,,771.045556371347,2.3926294364009113,,1.3727474138753313
FF part 2up,room_18,exit_door_2,2545.4121359839073,1000.0487732352798,2263.862048458378,737.6138895113079,2.5452879940537185,1.1243671573174066,1.3557889669049523
FF part 2up,room_18,exit_door_3,2451.3040450045473,1048.5828278447987,,751.9908576571926,2.337730487197494,,1.3944090106515794
FF part 2up,room_18,exit_door_4,2334.2410692925214,850.4507934888326,,622.744128836234,2.744710319707842,,1.3656504398975708
